Concentration (g/mL),Uncoated Layer (nm),Total Thickness (nm),Bonded Thickness (nm)
0.9189544076132724,1.5346844338190104,0.7590961990246682,0.45711075842639826
0.0025,1.6073603638104608,0.5575064805188246,0.3744679879066576
1.067582186845711,1.4968847022570753,0.529229668745788,0.4428572444027267
11.001677777733992,1.4524484878371398,0.7593687009953352,0.6243976348743348
39.788492772256134,1.4643289551978493,0.8593159939765787,0.7424898414237813
0.0025,1.3014105608529787,0.6254135296921626,0.3794369594418602
0.0025,1.61,0.5630950339219188,0.378127251569662
0.0025,1.61,0.5597035524353924,0.3799977082124229
39.11889241082091,1.460376116567113,0.8483753112055948,0.700861819860392
38.91145389820178,1.4447009341431736,0.8477310604969719,0.6941206166472293
0.5288975412678354,1.5580499317634906,0.5331313249902253,0.43374703627048955
0.7675580418446579,1.6038830873375218,0.555662604297114,0.38234096545912283
2.4563966185084922,1.255920121559128,0.599229515793153,0.336761741067702
0.11955153789369469,1.61,0.5786352870875713,0.3975233143740164
0.0025,1.5450006863975847,0.6185295774148186,0.4358683822153942
0.0025,1.61,0.86,0.4757893497502232
0.0025,1.6066181628047536,0.6498379377868677,0.3395772698116373
1.195593213575177,1.252142618575734,0.5278651549787454,0.40117009522278385
0.3403638609112422,1.558461837389481,0.6311434298323547,0.4674647811154953
8.778097142262679,1.2622551806680213,0.7536614204696385,0.34480379464299943
10.243659965347673,1.458000588401706,0.7412765077099416,0.6437632940683228
0.0025,1.3540285001839265,0.7465226827166137,0.449864244018086
0.201120569424539,1.5995795640818855,0.86,0.47707494285933433
0.060927306748886204,1.3015247603145748,0.6302984671916924,0.3896313197762095
0.0025,1.4506176377353956,0.7928120879248433,0.4777579916047965
0.5030789229351964,1.5716901573126247,0.6238771751372656,0.4687519259422851
1.4506262177509823,1.2551327561417593,0.6783565381615965,0.20859801039395545
0.0025,1.6044994218833397,0.7883141543507237,0.5267218891053126
1.2790539341895528,1.604966717720402,0.654197094424634,0.34245842144762356
49.695339283773635,1.4818036462912447,0.7980241655076498,0.6758991643402513
10.241436778722786,1.4565151763241375,0.7579504258398595,0.6205843530777349
39.616205529666104,1.4520890683654593,0.8498711357953938,0.6942499999411305
0.0025,1.5795973489381416,0.7134422281507314,0.4683059042171579
48.222440140057394,1.352852231900427,0.8236008922010908,0.6503091121360935
1.2092237402208708,1.5916998855853293,0.6054002907632201,0.3599911337300213
0.0025,1.609265636635864,0.5925670897104126,0.3386803253634674
0.0025,1.5793111864159481,0.7274383821535394,0.4826318252141854
11.818818585099374,1.4474864698064565,0.7545713054518404,0.6529113455196357
50.0,1.4920759592650599,0.8148071998927702,0.6412790009301934
49.32475316939575,1.4970177227179369,0.7961242343576144,0.6248882962070872
2.8674691894869473,1.4488886505941878,0.6444509495816106,0.355230438615043
0.5713460874261389,1.6021495504140486,0.8525974232870224,0.47079660130713286
0.0025,1.492474536963474,0.5259385932288195,0.4335519463736643
0.0025,1.3561433076681026,0.7417421250431419,0.4530486211903389
49.44160297994441,1.490550744362109,0.7991836391837406,0.6235266606787266
0.9414945705639214,1.6093508809503412,0.7840750261618243,0.5217627648317767
49.988238398571504,1.4886488327829859,0.7994395905730857,0.629337760308606
0.21784879849171268,1.5655467945414412,0.5260373790156997,0.38518033885095915
48.95617065666627,1.4933587886661657,0.8018104186031212,0.6257706451276748
0.0025,1.4930342660923892,0.52,0.42139176573978676
0.0025,1.5008250734785227,0.5271754053560552,0.441592142987241
0.0025,1.6056282609631676,0.5695639064551389,0.3803670228377901
0.382050453241528,1.560076055729396,0.7607332126970299,0.45819308898989003
0.0025,1.61,0.7872978956688153,0.5237399027572072
0.11675433796626732,1.6032325451928828,0.5966146212614923,0.3490586957105589
0.5804310178360471,1.595348494662535,0.6562320582880816,0.3488025879798694
1.3737807129989137,1.2512183937083623,0.5312919742011327,0.3931011840426559
0.0025,1.54508530556856,0.5292084380667622,0.43529548851090827
0.0025,1.511898130858701,0.5291079974093551,0.4427696903464271
39.77824544815124,1.4508023537267993,0.8492287457903837,0.7007578424814206
1.1275543367931715,1.568532949294739,0.6158818798223689,0.4708733306497126
0.0025,1.61,0.600150878909781,0.34963299576056883
0.25203020983489227,1.3051873481283758,0.6331586442864126,0.3980344443395037
0.3262599358050894,1.6073812688292382,0.6024378744013072,0.33986096011570316
0.3805525889235857,1.2268493711923363,0.6127367211035364,0.4556655092477729
1.9559116961967278,1.242113702172328,0.598204564858657,0.3450193034285856
0.0025,1.5745890465684675,0.5288301479172567,0.39194929708686954
1.7936788737960159,1.6084913370892187,0.7812193016075281,0.47568167713543885
0.0025,1.5615968146149624,0.7183985947824362,0.47461794586717687
0.9075122983731492,1.2488878834687442,0.5619892019149741,0.3936380319494641
0.313021336977166,1.61,0.7764487664496811,0.6255303602696581
1.1046706464781175,1.2958603530415822,0.6274287519515113,0.39382277679584154
0.4523931636197729,1.5398525644003849,0.7622894779690262,0.4639245611385057
1.8574380648682824,1.2533777178712577,0.5951695425004379,0.34100668605608053
49.711079766046424,1.4574435001119725,0.8327247417382386,0.6557332844620677
1.7156393431863797,1.555569890880785,0.5261320888027721,0.40176988766209937
0.7821089802746032,1.5996502178352976,0.6533112699171495,0.34759621942323543
0.4434010654520004,1.2455672951208279,0.6677568684969032,0.2005069514167739
0.05285778560955746,1.3021032341903858,0.63309804806008,0.39032941899117723
0.7245129866774987,1.551261572179014,0.52,0.39746848461066714
0.0025,1.6004656398800372,0.5531536705907667,0.3691376035019167
0.05981144476172574,1.3482286802364256,0.7486066100662104,0.4617244259149894
0.32948928332599786,1.56147010133827,0.5331091106043576,0.43544699637728246
0.0025,1.6007674685502435,0.7627231561539998,0.5845391507542003
0.0025,1.556483502956879,0.5355625736636702,0.4445825221499031
0.0025,1.5637235313969484,0.605990047822982,0.45696177003931476
0.9514941572387448,1.3451295356943445,0.7569459432712337,0.4687061004959438
0.0025,1.5574032761532473,0.5300116285149342,0.43829739298056597
0.0025,1.555771395257787,0.524701676739359,0.42620100066488104
0.0025,1.61,0.5911763591186661,0.34229354667120415
0.20468402644771877,1.2649897173927838,0.7747965416248445,0.40656031811427634
10.143059083058986,1.4523320879648494,0.7411566037188725,0.6433002879481263
0.0025,1.6092280882814445,0.6477625248649611,0.3446140643906617
9.38480322815101,1.450551472521673,0.7429121995997267,0.6462749298688634
1.6297054438818628,1.5974469192815313,0.86,0.47220638963083134
0.0025,1.5604620258798094,0.52,0.3759039278305914
11.259301779719085,1.4655095819705777,0.7526821743271775,0.6645792805833771
0.2352178627980022,1.2487132474120477,0.52276077917472,0.3922028809943853
1.6053981370125023,1.2473120342670247,0.5940186134113764,0.3308452097404838
0.6486726406658129,1.6073484402230453,0.5695559481019256,0.3917044589549067
0.7739458563166076,1.549976523427497,0.6198951268015996,0.4477722003418993
50.0,1.490797413405683,0.8100375882106647,0.6755926330401796
1.0889399854712767,1.562182430219835,0.7668042947578946,0.4597712554503394
0.0025,1.61,0.6302300063315457,0.32927136297458226
1.269552983003737,1.6033342648311428,0.571456291543643,0.399592449190768
8.899913193451177,1.4601641141709207,0.7563493320541627,0.6144789115443939
1.182359029443919,1.6061350798126701,0.7954771410883361,0.6019761627538925
0.5299315205108427,1.2493730142635202,0.7782204900906595,0.3997139159231056
0.0025,1.5485907527864677,0.527232710343892,0.39210350955769596
0.0025,1.547356740117888,0.6046265674485526,0.4532742477025558
49.34519571357338,1.4695436455454682,0.8271820618696437,0.653113570254103
50.0,1.4901420674221397,0.7998275833040754,0.6301812318739376
1.6459855564897246,1.4831638825555007,0.5265054787184824,0.4393451765922749
0.016370208130484617,1.25425420418621,0.5223392797473007,0.39035661390379767
50.0,1.4649194335169937,0.8346558725098625,0.6606370538309292
2.260302676318917,1.4461304613071062,0.6439531661678131,0.35260830966362516
0.026279192206238283,1.2591227172096018,0.549366311076932,0.3808637498848971
0.0025,1.6094532203821275,0.7845976675445921,0.516977084710474
0.0025,1.6060810487386243,0.6073521732819711,0.3565259339420958
0.10689038185785082,1.2483385718751097,0.6633103815555133,0.2
9.888410952210192,1.4439862479366485,0.7389682070973119,0.6315446826935271
0.0025,1.61,0.7889998919026875,0.5988339986491756
0.0025,1.5571896106986487,0.5219747699880039,0.4352984248315437
49.98984293377649,1.4514888340520071,0.8282128072001451,0.6490855073208276
0.5877165815017017,1.5482469533552592,0.5289914121359093,0.4002194619953288
0.0025,1.3550151679834073,0.7579523432740513,0.47166040073026827
0.0025,1.5560226021690224,0.5321206194278253,0.4215909202018189
0.0025,1.568886084782318,0.7171187619788323,0.47326799378671514
0.0025,1.5967570071228965,0.6443556075550869,0.3308565676232378
2.188343892191021,1.5685686870246647,0.7320695825070144,0.4916748093113441
1.3224615379648759,1.2458465452104361,0.5872804448126712,0.3270074488993815
48.271347602892625,1.4786614466135255,0.7877317116638705,0.6210426965062529
0.2075754471829323,1.4580585427675232,0.801998070377278,0.49538354546605706
0.0025,1.6045386285563539,0.7802279327234709,0.5953370454847431
0.7842101093060957,1.61,0.779638309294147,0.4677768256764107
8.869476879891204,1.4522352059188124,0.7473251383408257,0.6416639643659241
0.030381829161165955,1.563496205713322,0.5330037145830558,0.4384186767012232
1.3191722095031195,1.6019646353658206,0.8017992779371731,0.606589370706979
50.0,1.4589216840153278,0.8318406730100338,0.6471179594182551
0.0025,1.5405861555412907,0.623360055827906,0.44543880257303387
0.0025,1.61,0.7840177340357887,0.5922982264684421
0.7544335103172238,1.5486497995233395,0.6305162785837563,0.445560161499659
0.9790966111468731,1.6091693254361255,0.5671057442147285,0.38499313289740744
0.0025,1.5693556295780082,0.52,0.38052193413052343
50.0,1.4527437863418087,0.8393226596753692,0.6330977753545132
0.0025,1.5728490579186334,0.52,0.37735072677772563
0.0025,1.510896687571971,0.5299132968389859,0.4388535114227182
1.2395837391304008,1.5948405490866606,0.7846389323004779,0.602293602583132
0.06023105565694436,1.551464685339835,0.52,0.38770328588267094
11.912811009414177,1.452230542861509,0.7480024986756656,0.6496065430403641
0.0025,1.5873763080940118,0.7792557728226932,0.5994100226325837
0.0025,1.5981638044895807,0.6391103334855743,0.3249533740496207
0.06606052612241965,1.23701081306751,0.6224412058105935,0.4620904969317646
0.0025,1.5849928814519871,0.6440504634646809,0.33861378562044375
37.347764868644774,1.2018338166456086,0.7648582412691459,0.5864373903408273
0.0025,1.5734712552451107,0.5302604463898112,0.4457452480179998
49.8062451905048,1.4626207548779697,0.8227161003594026,0.6511159767333943
0.0025,1.5576176380993174,0.5270917894680419,0.4191387291693038
0.4684136633885907,1.4556649477463692,0.8023511313014207,0.48650595784980927
0.0025,1.2547743907879054,0.7713199520344404,0.391952067170269
0.8468626807611778,1.3504152722479597,0.754994162406639,0.4731153870129675
0.4498415041453337,1.5634030669268653,0.5439643412447253,0.3980185235668048
0.0025,1.603795137201474,0.6492673621089793,0.3353242910913728
49.014339351320885,1.475790579321817,0.8283932764133649,0.6453658889812167
2.8744663523719174,1.448009432788908,0.6420591301324167,0.3561913400738281
48.76660093897661,1.4840384098949309,0.8041240771663679,0.6799034715758303
0.0025,1.5473984841107509,0.7567148451139354,0.4556046370125556
0.0025,1.5562185417962784,0.7511184703167599,0.4590416081796722
49.63750179477649,1.4528799944514181,0.8237011030248992,0.6215507796012689
1.214245357749857,1.60415687381778,0.5578155072439245,0.3975463640128723
0.63652739279712,1.599474679064399,0.7809275239345157,0.4715013742825111
0.7809018766319911,1.61,0.7833037158951476,0.479581061898426
41.1705316424356,1.4404797327538121,0.86,0.7413146113504544
48.32721851861945,1.4830978508233479,0.7994648677751048,0.6695931267493547
0.5711721471147728,1.4438439014911548,0.797948133877283,0.49513034913565934
0.0025,1.5736419252805465,0.6198109310103367,0.4714241018932658
0.5903705114439854,1.5680045954314026,0.6346560633562437,0.46830420320705823
1.2289978524942804,1.6062959524609273,0.7831634846744219,0.6331003356111522
0.0025,1.5751366222834884,0.5292740494752016,0.44111912797725805
0.016603444044213253,1.6031917868411132,0.558213984558306,0.39872034809984064
0.0025,1.61,0.650927720545758,0.33313255520341367
2.1533549171919093,1.61,0.5824321230617129,0.40453270259982915
49.7926076190028,1.4490144935281313,0.8309376551143178,0.6451595785164915
0.22310616575500358,1.5940935960509488,0.6541157248315819,0.3452765888186181
0.6500232451775564,1.2536787195594696,0.5612656092870169,0.38984517285849635
49.171109482286845,1.4511145758807835,0.8276170021595354,0.6438345684645589
0.0025,1.5323219769315934,0.5221467181786269,0.43610703399313727
0.0025,1.253187583499609,0.6115127459271137,0.4599924726945171
0.0025,1.61,0.7999956552570838,0.610697584911642
49.707312532468556,1.4867650717829908,0.7973192666281069,0.629121099820019
0.0025,1.5577025503416917,0.536115830175292,0.3916386486709058
42.19548723427728,1.4472620306145845,0.86,0.7168438740285146
0.9443675740082252,1.6041292576450068,0.569381024736212,0.3939915291108653
0.96880166909271,1.5988307249267997,0.5577146722786449,0.38676263150680623
0.0025,1.6010980087092734,0.5550486370948672,0.3755008787209172
49.98719154260194,1.4360164550509025,0.8285527553806746,0.6161254650081418
2.051113378522363,1.2879654030649923,0.6352645792408943,0.4047977822762799
0.5296079273983486,1.61,0.7922314117574984,0.6045139407452953
10.742407329269401,1.4438694671593906,0.7464769513434851,0.6392081767137199
0.5635028317363181,1.61,0.7884330079663371,0.5304628117993134
0.0025,1.56425443055716,0.7159673947538651,0.4703650329519344
0.3331844986217736,1.6024122192947257,0.5640512051622059,0.3769428384597369
49.45934112239501,1.4869433922924962,0.8038027374770067,0.6305522993053887
49.79785133702421,1.4533933183904568,0.8199242013592336,0.6149085094304667
1.957087179590769,1.60795326085631,0.6473581983224334,0.35251822844348196
0.9550614040577786,1.5963408430408639,0.7851212076955708,0.5993444822815716
0.0025,1.6091536297230407,0.6463893793775474,0.3295154100229246
0.0025,1.5547860357611667,0.5238302122305951,0.4290588354240925
0.0025,1.61,0.6041436372648319,0.3510345223929863
0.0025,1.5668873926267908,0.7551357807595389,0.44249772386615094
0.9870483913113012,1.5913756283669909,0.6621796552366858,0.34386618050429896
0.7253057810535711,1.3384720362563693,0.7480546455088866,0.4658698354846466
0.0025,1.5755775580964821,0.5203480271271096,0.37979118237996934
1.3171091406811817,1.546576709897612,0.6167498852780041,0.4395126268462295
10.526239408452508,1.461659090638331,0.7550039183476224,0.6169860935575823
0.0025,1.6085708104029743,0.6316955520851806,0.33118730006141134
0.0025,1.355825103875318,0.7512538496902338,0.4584144289487782
9.625707753716114,1.4514294114603763,0.744992918741516,0.6418352533214975
49.10234238462721,1.4474167601582295,0.821323352097549,0.6127170743399193
0.7066816164222331,1.5591210548523646,0.7222955541308859,0.4808869346968498
50.0,1.4894297538092878,0.7946773675453597,0.6535028000702985
0.0780915772209883,1.61,0.5904196768246538,0.3481065410055308
50.0,1.4473448306160053,0.8366128114503506,0.6440848352950498
0.0025,1.5401300793829364,0.7486746369086162,0.4562871044562372
0.0025,1.558591649286932,0.7502090396511203,0.4358731706368163
0.0025,1.4957298930161846,0.530908551882108,0.44087739671448156
0.3213248581065625,1.5710176363164026,0.6382622701377901,0.4709138236671447
9.947552022302412,1.4670956131446158,0.7657516968855888,0.618021613438502
0.0025,1.5088615326783381,0.5315080651157271,0.4419526883284389
0.0025,1.5579348289053816,0.6104351294561634,0.4580334431155131
0.0025,1.5605480064266655,0.5268278267126039,0.39060091316911816
12.782317476861117,1.4348097563807274,0.7612695358181332,0.6600318755202574
0.6012636982931362,1.599459793354757,0.6554581451203577,0.3493187893362776
0.683710258908656,1.2567366874614188,0.6604339236064345,0.20381190583939324
40.35808317626545,1.456138769439094,0.8461063889293783,0.8572376019980176
50.0,1.4596850203030742,0.8317785812622795,0.6557003339244327
0.0025,1.6085658431489076,0.8540665643120745,0.46154260684651716
0.0025,1.61,0.5441215977782536,0.37076265627770244
8.575441445652036,1.462472455953422,0.7542332735243389,0.6170825355209344
0.0025,1.5559563414186746,0.6069324741241379,0.4623444971231916
0.6120189312009143,1.606841472211084,0.7907317588070228,0.59536868477338
50.0,1.4785408163098823,0.804313819868418,0.661920281574294
2.2938950515841934,1.5397594164790112,0.6276652000022163,0.45767121603163446
1.1474557107744783,1.563977368910341,0.7250248934758423,0.48559818398273225
10.269191791423845,1.245267190500648,0.7504222132344665,0.33390265962743865
0.22900644490186767,1.25259387082613,0.7795633109261607,0.39420124129060935
1.0437812573289609,1.6008395315197244,0.7803062290329603,0.6027146894123252
38.56726554902625,1.4558013830113934,0.8520655286579828,0.735081676128969
